Binder1,A_ZCON_13_swap,A_ZCON_150_swap,A_ZCON_154_swap,A_ZCON_155_swap,A_ZCON_15_re_loop_swap,A_ZCON_162_swap,A_ZCON_37_3_swap,A_ZCON_37_swap,A_ZCON_6_swap,B_ZCON_13_swap,B_ZCON_150_swap,B_ZCON_154_swap,B_ZCON_155_swap,B_ZCON_15_re_loop_swap,B_ZCON_162_swap,B_ZCON_37_3_swap,B_ZCON_37_swap,B_ZCON_6_swap,DHDr2_00_A,DHDr2_00_B,DHDr2_01_A,DHDr2_01_B,DHDr2_02_A,DHDr2_02_B,DHDr2_03_A,DHDr2_03_B,DHDr2_04_A,DHDr2_04_B,DHDr2_05_A,DHDr2_05_B,DHDr2_06_A,DHDr2_06_B,DHDr2_07_A,DHDr2_07_B,DHDr2_08_A,DHDr2_08_B,DHDr2_09_A,DHDr2_09_B,DHDr2_10_A,DHDr2_10_B,DHDr2_11_A,DHDr2_11_B,DHDr2_12_A,DHDr2_12_B,DHDr2_13_A,DHDr2_13_B,DHDr2_14_A,DHDr2_14_B,DHDr2_15_A,DHDr2_15_B,DHDr2_16_A,DHDr2_16_B,DHDr2_17_A,DHDr2_17_B,DHDr2_18_A,DHDr2_18_B,DHDr2_19_A,DHDr2_19_B,DHDr2_20_A,DHDr2_20_B,ZCON_150_LL_A,ZCON_150_LL_B,ZCON_150_resurf_A,ZCON_150_resurf_B,ZCON_152_A,ZCON_152_B,ZCON_152_T2_A,ZCON_152_T2_B,ZCON_152_T4_A,ZCON_152_T4_B,ZCON_154_LL_A,ZCON_154_LL_B,ZCON_154_resurf_A,ZCON_154_resurf_B,ZCON_155_LL_A,ZCON_155_LL_B,ZCON_155_cutT2_A,ZCON_155_cutT2_B,ZCON_155_cutT4_A,ZCON_155_cutT4_B,ZCON_155_cutT5_A,ZCON_155_cutT5_B,ZCON_155_resurf_A,ZCON_155_resurf_B,ZCON_15_re_loop_LL_A,ZCON_15_re_loop_LL_B,ZCON_15_re_loop_resurf_A,ZCON_15_re_loop_resurf_B,ZCON_2_CC_A,ZCON_2_CC_B,ZCON_2_CC_resurf_A,ZCON_2_CC_resurf_B,ZCON_2_CC_resurf_cutT2_A,ZCON_2_CC_resurf_cutT2_B,ZCON_2_CC_resurf_cutT4_A,ZCON_2_CC_resurf_cutT4_B,ZCON_2_CC_resurf_cutT6_A,ZCON_2_CC_resurf_cutT6_B,ZCON_37_LL_A,ZCON_37_LL_B,ZCON_37_resurf_A,ZCON_37_resurf_B,ZCON_VR_2_A,ZCON_VR_2_B,ZCON_VR_2_cutT2_A,ZCON_VR_2_cutT2_B,ZCON_VR_2_cutT4_A,ZCON_VR_2_cutT4_B,ZCON_VR_2_cutT6_A,ZCON_VR_2_cutT6_B,ZCON_VR_2_resurf_A,ZCON_VR_2_resurf_B,mALb8_A,mALb8_B,mALb8_cutT1_A,mALb8_cutT1_B,mALb8_cutT2_A,mALb8_cutT2_B,mALb8_cutT3_A,mALb8_cutT3_B,mALb8_cutT4_A,mALb8_cutT4_B
DHDr2_12_B,1074.0,2227.0,1651.0,1851.0,839.0,629.0,878.0,819.0,1084.0,6.0,1889.0,2578.0,768.0,1641.0,2669.0,200.0,5.0,1808.0,1513.0,456.0,9.0,6.0,140.0,1571.0,4.0,924.0,800.0,2731.0,307.0,1407.0,2021.0,800.0,1721.0,1784.0,6.0,266.0,1414.0,157.0,215.0,1168.0,1022.0,1207.0,104.0,221.0,907.0,596.0,1691.0,767.0,1813.0,959.0,1433.0,231.0,458.0,681.0,7.0,3371.0,327.0,2261.0,712.0,149.0,2054.0,5485.0,1626.0,788.0,499.0,208.0,164.0,407.0,465.0,500.0,2614.0,2388.0,2049.0,1477.0,2008.0,106.0,693.0,2.0,100.0,599.0,239.0,4.0,1727.0,87.0,1786.0,2582.0,355.0,2254.0,902.0,,1524.0,1495.0,214.0,1510.0,288.0,539.0,65.0,1.0,1722.0,1869.0,1859.0,172.0,357.0,2471.0,2663.0,2028.0,3040.0,1034.0,226.0,162.0,435.0,1798.0,877.0,1.0,249.0,5.0,873.0,730.0,129.0,943.0,498.0,2.0
DHDr2_13_A,505.0,3750.0,5773.0,893.0,1786.0,819.0,1435.0,508.0,991.0,486.0,2511.0,2542.0,358.0,1432.0,2748.0,1218.0,1683.0,2121.0,172.0,1318.0,73.0,1398.0,136.0,367.0,298.0,2790.0,1323.0,2451.0,1340.0,265.0,675.0,308.0,2230.0,717.0,1055.0,1508.0,777.0,4.0,777.0,58.0,1069.0,1113.0,216.0,1113.0,370.0,3746.0,57.0,1648.0,1274.0,1040.0,1131.0,2418.0,1.0,1231.0,378.0,1436.0,2612.0,3217.0,246.0,417.0,2609.0,4485.0,1532.0,413.0,1008.0,922.0,448.0,258.0,1200.0,1563.0,2582.0,2511.0,1133.0,1611.0,2647.0,2133.0,34.0,1876.0,536.0,,4.0,5.0,2109.0,1519.0,1826.0,4257.0,1548.0,1040.0,5455.0,1.0,339.0,2545.0,1382.0,4458.0,3.0,1133.0,1.0,1.0,1335.0,1050.0,12.0,720.0,527.0,3517.0,2478.0,1081.0,1476.0,357.0,1.0,4.0,571.0,957.0,1555.0,944.0,1337.0,588.0,552.0,960.0,2.0,605.0,3.0,
DHDr2_13_B,717.0,1710.0,2814.0,1312.0,3727.0,2203.0,1091.0,834.0,1289.0,1428.0,1753.0,1090.0,537.0,2510.0,3675.0,358.0,677.0,1114.0,735.0,476.0,824.0,1375.0,244.0,479.0,1643.0,2362.0,2235.0,1230.0,1063.0,2044.0,643.0,191.0,881.0,1671.0,473.0,1241.0,278.0,449.0,848.0,1832.0,1360.0,1700.0,601.0,10.0,1278.0,745.0,1627.0,511.0,746.0,1110.0,1274.0,2050.0,43.0,2215.0,2028.0,576.0,618.0,1251.0,1363.0,378.0,2312.0,2864.0,2029.0,1360.0,442.0,1952.0,226.0,170.0,1553.0,903.0,3872.0,2775.0,1374.0,856.0,2707.0,279.0,1338.0,767.0,4.0,200.0,201.0,258.0,1689.0,800.0,772.0,3429.0,490.0,1768.0,2334.0,325.0,1562.0,349.0,943.0,868.0,,115.0,180.0,1.0,2574.0,3000.0,2576.0,479.0,212.0,781.0,1907.0,1110.0,9.0,627.0,2.0,538.0,68.0,1012.0,784.0,10.0,236.0,844.0,2192.0,4.0,400.0,3.0,,1.0
DHDr2_14_A,753.0,805.0,3277.0,3766.0,2603.0,2184.0,662.0,1444.0,489.0,881.0,943.0,3698.0,184.0,5849.0,1746.0,1585.0,1099.0,705.0,1882.0,1683.0,1.0,2577.0,949.0,460.0,885.0,2803.0,2511.0,2487.0,1294.0,884.0,298.0,6.0,315.0,576.0,910.0,2298.0,31.0,75.0,719.0,1571.0,884.0,1390.0,178.0,1249.0,1021.0,2266.0,1030.0,714.0,3413.0,1051.0,1701.0,3561.0,4.0,725.0,11.0,1908.0,1714.0,680.0,453.0,370.0,1704.0,2449.0,670.0,627.0,366.0,1218.0,437.0,415.0,4.0,220.0,6653.0,987.0,241.0,995.0,3952.0,975.0,2122.0,2195.0,1699.0,3.0,141.0,250.0,5234.0,585.0,1517.0,233.0,2658.0,712.0,4576.0,2.0,1651.0,4504.0,1877.0,5748.0,343.0,393.0,2.0,4.0,588.0,1586.0,1518.0,1294.0,150.0,5228.0,2222.0,1361.0,353.0,306.0,963.0,1017.0,9.0,3456.0,637.0,3828.0,347.0,566.0,507.0,8.0,308.0,647.0,4.0,502.0
DHDr2_14_B,152.0,1889.0,6313.0,979.0,2357.0,716.0,399.0,2253.0,812.0,1278.0,966.0,5912.0,186.0,1924.0,899.0,454.0,402.0,1064.0,508.0,994.0,12.0,1588.0,25.0,494.0,1271.0,3923.0,666.0,2922.0,934.0,1280.0,699.0,30.0,734.0,1528.0,354.0,2724.0,1177.0,301.0,928.0,2257.0,1737.0,1611.0,351.0,83.0,1558.0,3376.0,1006.0,8.0,702.0,1081.0,2048.0,251.0,15.0,946.0,2732.0,3389.0,744.0,696.0,797.0,377.0,5297.0,3504.0,1831.0,2385.0,935.0,548.0,680.0,789.0,4.0,228.0,3156.0,3716.0,1911.0,1999.0,3058.0,345.0,335.0,1393.0,5.0,209.0,,320.0,1419.0,730.0,530.0,3208.0,2068.0,1851.0,765.0,2.0,2701.0,1558.0,2308.0,1107.0,831.0,567.0,308.0,249.0,1886.0,836.0,584.0,165.0,717.0,3363.0,835.0,2207.0,631.0,1137.0,422.0,33.0,795.0,2845.0,1452.0,1024.0,788.0,2.0,2.0,263.0,4.0,2.0,1.0,1.0
DHDr2_15_A,7.0,2265.0,3629.0,4544.0,2565.0,468.0,658.0,2207.0,1848.0,9.0,1230.0,2207.0,1.0,1370.0,4121.0,2503.0,1883.0,733.0,2255.0,1979.0,154.0,1699.0,286.0,1047.0,1005.0,2354.0,2701.0,1943.0,1444.0,1824.0,573.0,10.0,303.0,4466.0,957.0,967.0,958.0,152.0,902.0,2052.0,1793.0,4155.0,768.0,340.0,518.0,2537.0,609.0,744.0,192.0,1739.0,1605.0,633.0,1.0,3053.0,1920.0,3091.0,821.0,2605.0,1660.0,2148.0,1309.0,4717.0,2979.0,280.0,591.0,1546.0,1184.0,1199.0,1849.0,522.0,3415.0,2532.0,1494.0,361.0,5381.0,1387.0,3121.0,1956.0,7.0,192.0,234.0,6.0,1772.0,591.0,1403.0,2779.0,1784.0,602.0,2822.0,5.0,620.0,3248.0,1764.0,1253.0,8.0,1561.0,3.0,305.0,3770.0,2693.0,864.0,3403.0,44.0,3363.0,341.0,1640.0,1367.0,851.0,484.0,444.0,1347.0,915.0,136.0,473.0,5.0,2499.0,3.0,1385.0,3.0,2.0,1.0,791.0
DHDr2_15_B,366.0,2803.0,7967.0,5205.0,1392.0,1854.0,655.0,2012.0,3815.0,550.0,2024.0,4165.0,370.0,5743.0,3084.0,1121.0,711.0,2185.0,1630.0,1525.0,666.0,218.0,951.0,499.0,720.0,2095.0,5201.0,3332.0,3362.0,3474.0,1572.0,2090.0,1752.0,3123.0,1337.0,2656.0,1652.0,468.0,1905.0,732.0,1115.0,1964.0,1908.0,990.0,6829.0,2057.0,453.0,1701.0,3554.0,1.0,1670.0,2159.0,,3771.0,2025.0,3802.0,3073.0,2316.0,1855.0,1267.0,3285.0,5252.0,4316.0,1475.0,1745.0,3774.0,86.0,2333.0,1193.0,787.0,6498.0,4034.0,1079.0,3855.0,7418.0,3659.0,220.0,390.0,821.0,1280.0,494.0,2021.0,1362.0,1941.0,1186.0,4993.0,1371.0,2836.0,2666.0,4.0,3579.0,1526.0,815.0,6309.0,1727.0,2139.0,1013.0,185.0,3022.0,2972.0,2377.0,61.0,131.0,4058.0,4945.0,1798.0,919.0,1460.0,1469.0,1348.0,24.0,2130.0,896.0,420.0,416.0,253.0,15.0,987.0,11.0,3.0,1.0,5.0
DHDr2_16_A,671.0,1817.0,1873.0,1080.0,2629.0,290.0,239.0,1027.0,387.0,915.0,5.0,491.0,343.0,2569.0,1378.0,549.0,282.0,484.0,1316.0,217.0,598.0,666.0,138.0,851.0,2002.0,1653.0,1124.0,2294.0,527.0,978.0,243.0,674.0,825.0,450.0,1025.0,229.0,1514.0,655.0,635.0,889.0,587.0,1978.0,25.0,433.0,35.0,918.0,567.0,1013.0,678.0,430.0,,760.0,2.0,1060.0,752.0,809.0,1103.0,1582.0,552.0,648.0,809.0,2829.0,772.0,148.0,1954.0,1893.0,471.0,790.0,453.0,3.0,2320.0,374.0,656.0,690.0,1401.0,279.0,536.0,560.0,54.0,3.0,,594.0,2193.0,504.0,153.0,3707.0,215.0,243.0,636.0,,1513.0,1173.0,15.0,1251.0,1.0,5.0,334.0,2.0,925.0,711.0,683.0,852.0,2.0,1728.0,1311.0,965.0,1088.0,1.0,239.0,245.0,245.0,1751.0,582.0,325.0,306.0,291.0,594.0,139.0,2.0,23.0,409.0,405.0
DHDr2_16_B,1035.0,2505.0,1085.0,3323.0,1139.0,1258.0,1466.0,1100.0,1514.0,718.0,1599.0,4483.0,245.0,1764.0,426.0,560.0,602.0,412.0,1157.0,987.0,240.0,1084.0,1886.0,579.0,1082.0,903.0,2072.0,3442.0,1704.0,3066.0,1910.0,345.0,1870.0,2903.0,345.0,4542.0,721.0,1952.0,1207.0,774.0,361.0,3482.0,198.0,1293.0,2472.0,2741.0,1156.0,1521.0,461.0,1458.0,3102.0,238.0,75.0,53.0,4410.0,3643.0,621.0,1449.0,989.0,966.0,3541.0,4108.0,4322.0,1166.0,549.0,2006.0,1153.0,631.0,203.0,1217.0,4583.0,1896.0,1495.0,4586.0,4139.0,2683.0,1436.0,2329.0,6.0,1505.0,,89.0,2126.0,577.0,1805.0,6016.0,858.0,2534.0,5345.0,1.0,3640.0,831.0,347.0,1072.0,3.0,466.0,2.0,922.0,4275.0,2683.0,832.0,50.0,563.0,2579.0,1598.0,2458.0,571.0,1229.0,1169.0,664.0,2078.0,809.0,368.0,357.0,1650.0,5.0,12.0,510.0,6.0,306.0,,1.0
DHDr2_17_A,246.0,5082.0,2665.0,2524.0,1398.0,2400.0,1363.0,2083.0,280.0,153.0,1040.0,1302.0,226.0,3485.0,2697.0,1555.0,911.0,1521.0,755.0,1793.0,13.0,956.0,416.0,742.0,245.0,1295.0,2831.0,2472.0,1382.0,3537.0,1702.0,274.0,10.0,4004.0,1380.0,227.0,1703.0,4.0,432.0,3611.0,253.0,4140.0,117.0,1507.0,285.0,860.0,156.0,2092.0,1857.0,1208.0,1901.0,1830.0,3.0,1121.0,1128.0,3555.0,231.0,1928.0,222.0,462.0,4162.0,3916.0,4996.0,1974.0,1999.0,2535.0,3.0,15.0,567.0,6.0,1025.0,6237.0,1093.0,881.0,5703.0,649.0,631.0,5.0,110.0,3.0,1.0,1861.0,4984.0,1404.0,2693.0,2217.0,1760.0,1721.0,2466.0,186.0,4170.0,1284.0,3738.0,1018.0,5.0,694.0,227.0,4.0,937.0,1441.0,1644.0,2610.0,232.0,4004.0,1967.0,1005.0,404.0,10.0,3.0,460.0,661.0,1875.0,1746.0,2112.0,416.0,1568.0,533.0,127.0,1390.0,,189.0,566.0
DHDr2_17_B,351.0,3405.0,2600.0,435.0,1221.0,728.0,1904.0,2185.0,1398.0,900.0,1636.0,3953.0,111.0,2013.0,3551.0,822.0,1369.0,1132.0,1734.0,694.0,157.0,511.0,373.0,596.0,516.0,2503.0,489.0,3378.0,2195.0,1101.0,1236.0,433.0,2623.0,645.0,9.0,2180.0,1420.0,50.0,608.0,1468.0,795.0,2981.0,284.0,707.0,2253.0,3332.0,802.0,2193.0,2563.0,1520.0,814.0,865.0,57.0,3110.0,911.0,755.0,382.0,2838.0,321.0,616.0,3510.0,3008.0,753.0,346.0,640.0,2613.0,328.0,134.0,3.0,5.0,3513.0,3736.0,651.0,2190.0,4152.0,1084.0,615.0,97.0,2.0,131.0,1.0,1100.0,3625.0,1050.0,973.0,557.0,1935.0,2215.0,1718.0,1.0,1580.0,559.0,2198.0,2559.0,699.0,1284.0,3.0,2.0,3254.0,4065.0,907.0,778.0,275.0,742.0,1634.0,1574.0,15.0,712.0,3.0,1208.0,1549.0,389.0,947.0,284.0,170.0,833.0,447.0,130.0,253.0,453.0,,1572.0
DHDr2_18_A,688.0,3784.0,5048.0,2140.0,1901.0,971.0,503.0,1847.0,342.0,1046.0,1788.0,4488.0,605.0,1811.0,3921.0,167.0,16.0,521.0,611.0,592.0,279.0,616.0,98.0,518.0,674.0,4884.0,4079.0,2965.0,660.0,3104.0,2494.0,117.0,652.0,1490.0,1950.0,1801.0,1355.0,429.0,1629.0,1972.0,512.0,2378.0,158.0,3645.0,828.0,1688.0,551.0,964.0,1563.0,2887.0,1177.0,1380.0,577.0,2488.0,954.0,3035.0,1783.0,2798.0,764.0,3566.0,1173.0,5232.0,1396.0,2867.0,1048.0,898.0,351.0,20.0,859.0,83.0,5893.0,2629.0,686.0,990.0,4515.0,4324.0,318.0,1111.0,25.0,6.0,328.0,710.0,3734.0,362.0,1519.0,5235.0,1497.0,1696.0,2598.0,5.0,799.0,2014.0,2161.0,4966.0,923.0,249.0,468.0,6.0,3835.0,1531.0,1224.0,270.0,380.0,1316.0,2790.0,1523.0,2555.0,634.0,650.0,274.0,662.0,2107.0,502.0,185.0,777.0,686.0,3.0,4.0,550.0,779.0,2.0,2.0
DHDr2_18_B,306.0,1905.0,3791.0,1036.0,287.0,10.0,729.0,1260.0,9.0,934.0,716.0,2931.0,1.0,3196.0,945.0,85.0,559.0,1093.0,1013.0,547.0,29.0,464.0,519.0,982.0,446.0,619.0,1148.0,405.0,622.0,1849.0,1250.0,336.0,501.0,1431.0,827.0,1043.0,659.0,92.0,7.0,122.0,342.0,412.0,163.0,666.0,1665.0,982.0,584.0,389.0,1134.0,163.0,512.0,484.0,,1202.0,115.0,73.0,1735.0,782.0,1323.0,1711.0,5007.0,1629.0,711.0,766.0,1492.0,585.0,198.0,475.0,1.0,326.0,1178.0,1598.0,689.0,1073.0,981.0,1011.0,2.0,,205.0,1.0,,4.0,2082.0,481.0,2498.0,1067.0,387.0,414.0,3369.0,582.0,1623.0,1140.0,902.0,4221.0,278.0,2074.0,1.0,1.0,1671.0,2826.0,485.0,889.0,244.0,141.0,1842.0,739.0,7.0,738.0,5.0,571.0,468.0,1475.0,597.0,190.0,350.0,1306.0,1.0,485.0,1.0,,1.0,
DHDr2_19_A,16.0,700.0,3716.0,2045.0,945.0,1034.0,438.0,3.0,714.0,547.0,804.0,2572.0,625.0,308.0,987.0,1201.0,900.0,713.0,948.0,205.0,22.0,569.0,738.0,140.0,431.0,588.0,1764.0,198.0,1093.0,1873.0,4.0,721.0,335.0,1319.0,465.0,250.0,1730.0,673.0,1150.0,595.0,206.0,864.0,48.0,688.0,6.0,1241.0,599.0,1577.0,207.0,1187.0,717.0,2027.0,64.0,2305.0,1109.0,1436.0,8.0,903.0,378.0,597.0,2832.0,5760.0,770.0,87.0,1739.0,782.0,474.0,804.0,78.0,286.0,3235.0,971.0,356.0,1176.0,3042.0,1404.0,398.0,229.0,754.0,3.0,,417.0,2883.0,996.0,1055.0,1460.0,496.0,1433.0,624.0,2.0,1068.0,1851.0,293.0,239.0,175.0,1391.0,1.0,3.0,835.0,2285.0,2224.0,588.0,3.0,3619.0,906.0,2165.0,8.0,4.0,1.0,591.0,588.0,1760.0,83.0,2147.0,544.0,1.0,2.0,5.0,258.0,403.0,3.0,835.0
DHDr2_19_B,928.0,4411.0,4884.0,1492.0,4378.0,1829.0,620.0,1480.0,2898.0,1473.0,1454.0,2675.0,862.0,3914.0,2991.0,893.0,1916.0,1247.0,3505.0,1640.0,298.0,1121.0,611.0,603.0,649.0,3829.0,1786.0,1158.0,3914.0,1486.0,1488.0,1239.0,2052.0,1285.0,787.0,660.0,427.0,1435.0,2134.0,554.0,968.0,2160.0,184.0,855.0,1379.0,660.0,8.0,1675.0,2252.0,609.0,1286.0,4150.0,2.0,1339.0,2433.0,2260.0,620.0,2125.0,836.0,1766.0,3072.0,3832.0,2421.0,3700.0,1896.0,754.0,698.0,793.0,1198.0,5.0,5590.0,5037.0,1711.0,1362.0,8397.0,2126.0,1444.0,1053.0,2989.0,418.0,1167.0,988.0,3057.0,684.0,1903.0,5842.0,1249.0,2405.0,3264.0,1.0,4883.0,5432.0,7178.0,1669.0,837.0,272.0,5.0,4.0,5462.0,5236.0,1590.0,1302.0,691.0,2958.0,1321.0,1484.0,669.0,2036.0,174.0,683.0,1351.0,1747.0,137.0,602.0,427.0,376.0,2186.0,9.0,1454.0,137.0,41.0,1021.0
DHDr2_20_A,2.0,1450.0,595.0,1576.0,1689.0,714.0,156.0,1207.0,397.0,601.0,1454.0,1644.0,440.0,2236.0,1761.0,147.0,205.0,299.0,2553.0,457.0,729.0,251.0,157.0,617.0,806.0,1680.0,2046.0,2427.0,1377.0,1155.0,1206.0,453.0,1291.0,1740.0,290.0,1209.0,1578.0,453.0,520.0,2962.0,382.0,1951.0,538.0,813.0,213.0,2058.0,145.0,1095.0,712.0,1899.0,1878.0,199.0,3.0,902.0,77.0,10.0,12.0,2538.0,5.0,667.0,2491.0,3274.0,1396.0,410.0,499.0,722.0,1251.0,628.0,4.0,129.0,1363.0,507.0,514.0,1406.0,2740.0,882.0,671.0,320.0,220.0,357.0,762.0,589.0,2206.0,202.0,2273.0,3899.0,887.0,1668.0,3453.0,2.0,1255.0,847.0,835.0,3569.0,1301.0,5.0,119.0,3.0,1332.0,724.0,990.0,985.0,132.0,2664.0,200.0,558.0,451.0,172.0,1.0,65.0,699.0,984.0,387.0,195.0,1.0,2.0,227.0,3.0,583.0,2.0,,77.0
DHDr2_20_B,2923.0,8472.0,10954.0,7380.0,7767.0,4394.0,2306.0,2450.0,3821.0,2314.0,2992.0,6896.0,2480.0,7393.0,4232.0,3414.0,3543.0,3525.0,4318.0,3576.0,589.0,3492.0,1131.0,2980.0,2228.0,9178.0,4521.0,10243.0,3335.0,4864.0,3294.0,1276.0,2418.0,5430.0,2068.0,4337.0,3082.0,1808.0,3337.0,2223.0,2270.0,11650.0,782.0,1777.0,2237.0,7254.0,2149.0,4737.0,5403.0,1659.0,2996.0,3794.0,370.0,3144.0,2758.0,10066.0,4839.0,3243.0,2489.0,148.0,11305.0,10542.0,3309.0,1896.0,2133.0,5423.0,888.0,921.0,2774.0,2885.0,12544.0,6931.0,4152.0,2999.0,17903.0,4972.0,4685.0,1168.0,1940.0,603.0,819.0,1575.0,10301.0,2977.0,4315.0,8788.0,2721.0,4621.0,5160.0,1570.0,3638.0,3376.0,5652.0,11433.0,380.0,2579.0,484.0,619.0,6732.0,5858.0,2837.0,4952.0,1451.0,9971.0,1349.0,4158.0,3611.0,2901.0,360.0,832.0,3239.0,2704.0,656.0,6853.0,2131.0,489.0,666.0,2164.0,947.0,1841.0,1870.0,279.0
ZCON_150_LL_A,456.0,6710.0,11755.0,5987.0,4692.0,2490.0,2666.0,7205.0,4627.0,4405.0,2000.0,4082.0,1239.0,7711.0,9489.0,3157.0,5446.0,4397.0,8346.0,7032.0,1129.0,2901.0,1070.0,24.0,3030.0,4725.0,8256.0,10706.0,4118.0,7926.0,1386.0,1999.0,3764.0,9538.0,2423.0,4999.0,2869.0,1932.0,5594.0,6367.0,2469.0,6924.0,871.0,7418.0,2911.0,4664.0,3101.0,4587.0,4217.0,1915.0,4593.0,1957.0,622.0,3860.0,3886.0,6462.0,3342.0,4963.0,2547.0,3859.0,6945.0,14103.0,8293.0,3917.0,2117.0,3985.0,2144.0,3336.0,1200.0,1113.0,12572.0,7342.0,3239.0,9291.0,17169.0,5247.0,2668.0,2442.0,2688.0,1979.0,227.0,1780.0,8553.0,2714.0,4309.0,13886.0,4304.0,7606.0,10297.0,7.0,3675.0,7220.0,5585.0,11361.0,1466.0,2590.0,15.0,3798.0,4729.0,3968.0,2387.0,3735.0,1666.0,14891.0,6969.0,5795.0,3869.0,925.0,175.0,423.0,4606.0,6333.0,1837.0,6408.0,3024.0,671.0,522.0,928.0,14.0,470.0,199.0,4.0
ZCON_150_LL_B,1857.0,9985.0,6505.0,6760.0,3975.0,3338.0,2855.0,1306.0,3028.0,2694.0,3008.0,4827.0,597.0,6160.0,4634.0,2071.0,3616.0,5167.0,6778.0,1867.0,419.0,2285.0,1444.0,1504.0,2823.0,7129.0,3349.0,7823.0,6274.0,3541.0,2556.0,1701.0,3449.0,4179.0,2034.0,3123.0,2397.0,1686.0,2190.0,5042.0,5190.0,5662.0,511.0,1941.0,2813.0,3820.0,1941.0,2694.0,3111.0,4594.0,3746.0,5432.0,48.0,2733.0,2502.0,7003.0,1871.0,3511.0,1714.0,1544.0,4588.0,3166.0,3315.0,1655.0,2642.0,6733.0,975.0,2348.0,1829.0,989.0,7540.0,12684.0,3649.0,4261.0,14620.0,3833.0,2424.0,1925.0,713.0,1618.0,508.0,2271.0,7077.0,3818.0,3740.0,10098.0,1952.0,5190.0,5622.0,749.0,8333.0,2827.0,2299.0,4936.0,289.0,839.0,5.0,73.0,6049.0,3464.0,5158.0,3146.0,1139.0,7724.0,4775.0,5668.0,3203.0,3058.0,773.0,1135.0,4428.0,6092.0,2919.0,2220.0,3320.0,566.0,641.0,1812.0,328.0,260.0,536.0,1057.0
ZCON_150_resurf_A,696.0,5383.0,6526.0,4779.0,5764.0,1321.0,1249.0,579.0,2363.0,1769.0,2113.0,2219.0,413.0,1693.0,2731.0,2030.0,1745.0,1340.0,2770.0,773.0,271.0,2228.0,1761.0,16.0,1468.0,4686.0,4126.0,514.0,1718.0,3399.0,793.0,1296.0,1738.0,2088.0,1585.0,4319.0,2082.0,514.0,3350.0,1175.0,1409.0,1512.0,46.0,1881.0,4429.0,3834.0,1285.0,586.0,2315.0,1717.0,2555.0,3048.0,8.0,895.0,2253.0,4250.0,1605.0,4100.0,594.0,360.0,3519.0,4446.0,1048.0,2936.0,909.0,4001.0,1060.0,565.0,1310.0,826.0,7408.0,4607.0,405.0,3205.0,5681.0,3100.0,1442.0,923.0,1160.0,153.0,5.0,1112.0,4952.0,781.0,3441.0,6197.0,1215.0,5821.0,1059.0,6.0,361.0,1399.0,1201.0,5611.0,1023.0,10.0,15.0,339.0,1421.0,5922.0,2354.0,1032.0,628.0,2484.0,668.0,2087.0,2292.0,869.0,,525.0,1826.0,5403.0,1287.0,4640.0,2016.0,619.0,406.0,28.0,4.0,1.0,4.0,1.0
ZCON_150_resurf_B,805.0,3263.0,5812.0,3172.0,2766.0,1019.0,1014.0,1030.0,2788.0,1502.0,780.0,2611.0,626.0,3125.0,1826.0,1822.0,910.0,1375.0,2091.0,1811.0,,1188.0,471.0,919.0,1079.0,2295.0,2188.0,5789.0,5378.0,1177.0,1104.0,747.0,1152.0,340.0,1368.0,660.0,670.0,2.0,2190.0,875.0,804.0,1214.0,133.0,1124.0,1149.0,1056.0,626.0,1298.0,1296.0,1168.0,1276.0,1380.0,29.0,1661.0,2786.0,1278.0,962.0,2555.0,204.0,1662.0,4232.0,4283.0,2089.0,224.0,2038.0,1666.0,912.0,1502.0,4.0,771.0,2473.0,3013.0,846.0,1640.0,9764.0,2699.0,11.0,168.0,4.0,3.0,961.0,1512.0,2590.0,2322.0,1115.0,2079.0,816.0,1206.0,2179.0,1302.0,867.0,2429.0,4572.0,2739.0,717.0,3.0,568.0,,2538.0,1091.0,1637.0,1928.0,1426.0,3352.0,2112.0,994.0,552.0,219.0,357.0,353.0,721.0,1899.0,168.0,689.0,820.0,584.0,3.0,7.0,640.0,,,444.0
ZCON_152_A,820.0,3011.0,4376.0,1171.0,3045.0,671.0,2292.0,2160.0,3208.0,1633.0,3193.0,4822.0,422.0,2676.0,2492.0,1637.0,998.0,769.0,3755.0,3134.0,132.0,1401.0,7.0,156.0,1058.0,5973.0,1567.0,793.0,1639.0,3400.0,1509.0,390.0,1201.0,4349.0,736.0,970.0,3818.0,1116.0,1070.0,3576.0,1455.0,4003.0,234.0,1029.0,942.0,2492.0,1756.0,736.0,2264.0,1306.0,359.0,780.0,13.0,404.0,1312.0,1026.0,2872.0,2029.0,979.0,899.0,6192.0,5602.0,4176.0,1996.0,1283.0,2954.0,884.0,1179.0,1763.0,874.0,3072.0,3306.0,142.0,2507.0,5143.0,917.0,17.0,1335.0,4219.0,736.0,1.0,1891.0,1346.0,820.0,104.0,6518.0,1406.0,2184.0,4437.0,1.0,342.0,5397.0,1580.0,3799.0,5.0,734.0,290.0,550.0,2573.0,2133.0,1187.0,304.0,988.0,1655.0,1986.0,935.0,595.0,3529.0,421.0,3252.0,1580.0,1465.0,428.0,718.0,509.0,677.0,407.0,9.0,3.0,322.0,1.0,1.0
