"","trp1_l68","his1_l68","trp1_new_1_smaller","his1_new_1_smaller","trp1_new_2_smaller","his1_new_2_smaller","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"DBD:PUMA_M144A_E132A:AD:Jerala_P1",2171,136,3304,159,1718,167,697.68169119456,-0.45566195490919,0.403542641130061,0.0368020132180538,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P2",2973,169,4688,2799,3466,396,2689.72962247691,0.224332126139457,0.559785041905861,0.251120163946793,0.402770652564012
"DBD:PUMA_M144A_E132A:AD:Jerala_P3",2044,75,3586,158,1968,297,763.97235687796,-0.340313542754586,0.410429247806067,0.098591676278782,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P4",3683,238,4154,295,2241,252,1029.43623614333,-0.266756136024073,0.355595156650475,0.178218230755895,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P5",3059,161,4289,243,2731,303,1018.63335649582,-0.341857004598486,0.397688310371245,0.0967631141438209,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P6",3178,218,3535,121,2304,288,877.406452174104,-0.428440313950791,0.394701335918684,0.0461585475428653,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P7",2072,96,3149,180,2325,270,784.399412486552,-0.342453555495012,0.398651461129035,0.0963399030441085,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P8",1516,98,3480,183,1835,420,796.994252661507,-0.14847241772433,0.358441062267687,0.425705557087359,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P9",3099,119,2181,161,1310,118,600.121755060786,-0.453209523022036,0.383677721182403,0.0359555908894192,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P10",912,29,1520,4777,1075,321,3256.13257908306,1.87646745983493,1.80782876020929,0.00832461335257894,0.0377686704416289
"DBD:PUMA_M144A_E132A:AD:Jerala_P11",1495,62,3151,137,2066,167,649.966997106022,-0.555816396266138,0.537469482906954,0.0231003005392978,NA
"DBD:PUMA_M144A_E132A:AD:Jerala_P12",2618,142,3953,143,2024,189,791.017226795333,-0.61928892367445,0.493699135555358,0.011689280756332,NA
"DBD:PUMA_M144A_E136G:AD:PUMA_M144A_E158A",3974,401,160,12,35,13,365.580548568591,-0.00716104475660839,0.58414040916505,NA,NA
"DBD:PUMA_M144A_E136G:AD:PUMA_M144A_I137A",8410,604,1943,81,1232,326,1049.25565358571,-0.123517146702154,0.371051427035661,0.495432699663254,NA
"DBD:PUMA_M144A_E136G:AD:PUMA_M144A_R143A",7421,418,1443,62,1314,195,839.658452460911,-0.258172554752499,0.400447027477567,0.18587849719601,NA
"DBD:PUMA_M144A_E136G:AD:PUMA_M144A_W133F",8745,548,1836,1432,1058,116,1738.50551384193,0.166277286316303,0.456825855143359,0.355341282348489,0.523995801433294
"DBD:PUMA_M144A_E136G:AD:PUMA_M144A_Y152A",6115,351,1600,3380,1014,532,2866.22988204127,0.732541882851751,1.04867649741315,0.0351438622049266,0.109880176767302
"DBD:PUMA_M144A_E136G:AD:Jerala_P1",1441,87,2018,1452,1208,1245,1742.06308068456,0.81009901247993,0.993839055286242,0.0215883274165149,0.078689148070436
"DBD:PUMA_M144A_E136G:AD:Jerala_P2",3643,276,5030,292,3590,2199,2051.57341119526,0.0980372414759215,0.411480080383209,0.567711172422538,0.701951808134134
"DBD:PUMA_M144A_E136G:AD:Jerala_P3",456,85,2702,146,1643,2552,1551.26021394706,0.377764154108059,0.704512336702243,0.11039015543848,0.237763082380877
"DBD:PUMA_M144A_E136G:AD:Jerala_P4",951,298,3654,207,1784,663,977.199803857154,0.0571867704998919,0.356242295729919,0.751057148216183,NA
"DBD:PUMA_M144A_E136G:AD:Jerala_P5",1186,61,3902,1035,2463,413,1365.3575141998,0.105018417244645,0.419232518837051,0.5409894145195,NA
"DBD:PUMA_M144A_E136G:AD:Jerala_P6",530,69,3061,317,2319,257,776.408988756684,-0.103384543185049,0.381079354389173,0.558924957091789,NA
"DBD:PUMA_M144A_E136G:AD:Jerala_P7",4006,254,2736,137,1738,160,776.889130584047,-0.457924904503646,0.375538265094641,0.0336977016262074,NA
"DBD:PUMA_M144A_E136G:AD:Jerala_P8",543,55,3346,165,2427,296,725.225730943454,-0.236914171594239,0.427235446484703,0.215951802723887,NA
"DBD:PUMA_M144A_E136G:AD:Jerala_P9",853,673,2550,156,1289,273,813.880346909294,0.160875169193908,0.361947891443302,0.389360551395198,NA
"DBD:PUMA_M144A_E136G:AD:Jerala_P10",1475,83,1525,131,1281,160,469.828079220097,-0.247595749580531,0.342671601271439,0.209636604640683,NA
"DBD:PUMA_M144A_E136G:AD:Jerala_P11",1893,196,2471,56,1753,239,630.076502971834,-0.340652273567663,0.37961882154506,0.0969891150564435,NA
"DBD:PUMA_M144A_E136G:AD:Jerala_P12",2214,101,2410,135,1494,374,679.00864189716,-0.168733890029556,0.340376231377794,0.378786361965862,NA
"DBD:PUMA_M144A_E158A:AD:PUMA_M144A_I137A",10311,509,2018,65,1688,5507,3312.71508732513,0.321325032397187,0.720624173971795,0.161763797107547,0.303845307114557
"DBD:PUMA_M144A_E158A:AD:PUMA_M144A_R143A",8775,447,1858,101,974,116,892.662138000383,-0.285733807419916,0.426698632234747,0.150833483460239,NA
"DBD:PUMA_M144A_E158A:AD:PUMA_M144A_W133F",5022,314,2471,247,1267,146,841.922441180285,-0.197384901110388,0.338009163580477,0.309224376134352,NA
"DBD:PUMA_M144A_E158A:AD:PUMA_M144A_Y152A",8533,424,1625,61,1229,193,892.136984116791,-0.290527188970038,0.426969303293522,0.145526286731718,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P1",2420,138,2403,280,2007,131,739.53602140832,-0.234341048078152,0.357591707024512,0.229190546432817,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P2",3636,186,4862,405,3378,998,1544.94253471494,-0.0274965482634177,0.370297654683187,0.874650760071052,0.927204882993776
"DBD:PUMA_M144A_E158A:AD:Jerala_P3",2359,133,2476,283,1990,316,817.247266422297,-0.117776255651372,0.336223449892401,0.534381503361806,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P4",3596,196,3896,130,2606,2476,1865.1277286767,0.150661657002287,0.453354033517292,0.395767602092919,0.56180803285604
"DBD:PUMA_M144A_E158A:AD:Jerala_P5",4466,1417,4706,264,2682,447,1693.13865542613,0.0660492475336895,0.371521145332241,0.707337028869592,0.808852991346246
"DBD:PUMA_M144A_E158A:AD:Jerala_P6",2335,165,3455,161,2935,477,980.91337098572,-0.223702315142597,0.372703104889834,0.244816724332418,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P7",5060,350,3150,167,1978,296,988.032930401322,-0.283573336261808,0.341472964032639,0.156671226730475,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P8",2634,78,2542,105,1857,3027,1830.32360427445,0.306039265640929,0.63209085504572,NA,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P9",2436,160,2400,165,1421,346,711.289695773254,-0.137849511355971,0.31982617173801,0.477605566167525,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P10",2675,428,1652,123,1312,204,689.560470148231,-0.025231885010735,0.318896128259918,0.895375465236432,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P11",3849,216,3441,212,1831,472,984.131880568067,-0.15599678893178,0.333794296062082,0.41699267847359,NA
"DBD:PUMA_M144A_E158A:AD:Jerala_P12",2207,196,3180,191,1861,217,770.929948688677,-0.288762093692455,0.34247504834533,0.14996703409349,NA
"DBD:PUMA_M144A_I137A:AD:PUMA_M144A_R143A",7370,692,1235,1697,790,136,1840.39822564502,0.321950871778277,0.602659855520651,0.135649962513037,0.271299925026074
"DBD:PUMA_M144A_I137A:AD:PUMA_M144A_W133F",6116,797,1249,68,1003,179,892.350817606739,-0.00130956253050142,0.367249957097875,0.994025540707549,NA
"DBD:PUMA_M144A_I137A:AD:PUMA_M144A_Y152A",6987,1058,1314,64,981,115,1010.75342804406,0.0203583947049189,0.385396602632488,NA,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P1",1154,110,1527,907,1100,610,1103.41055006685,0.592569625066542,0.704592285234377,0.0294245759871721,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P2",1120,183,3663,299,2487,375,942.852585872797,-0.0965133028980794,0.357066378946924,0.596672208632259,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P3",2202,191,2029,150,1382,157,598.178656866722,-0.265161440081785,0.317692931123265,0.184666882774376,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P4",1741,77,2937,183,1657,324,705.73092921719,-0.19035727149564,0.357012174012266,0.318052184019874,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P5",1592,75,2649,398,1982,379,865.271373927978,-0.00622189982149284,0.357191441542532,0.972197940108592,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P6",1061,114,2625,10191,1693,399,6709.68126476289,2.27444110258325,1.99002721725156,NA,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P7",942,68,1828,106,1166,2138,1264.36237630739,0.484112453914177,0.761076644139535,NA,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P8",2195,286,1855,146,1417,3466,2018.59196274015,0.727066810447263,0.989326560977895,NA,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P9",1077,89,1648,132,1119,280,497.291201683825,-0.0554078013648144,0.333635794789302,0.768118138521587,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P10",276,69,1323,89,1160,557,528.440923395621,0.126296922742826,0.391016301321241,0.477465625130315,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P11",2275,267,2253,132,1281,196,642.192966122563,-0.183400689036546,0.310744569261222,0.351798928742266,NA
"DBD:PUMA_M144A_I137A:AD:Jerala_P12",1093,72,2296,461,2101,318,844.243709299682,0.0280752647921216,0.365460220858437,0.873210827427141,NA
"DBD:PUMA_M144A_R143A:AD:PUMA_M144A_W133F",5471,316,1160,63,848,79,599.227331009781,-0.292030235860856,0.408915969570271,0.143617652983304,NA
"DBD:PUMA_M144A_R143A:AD:PUMA_M144A_Y152A",6020,251,1168,79,1106,330,738.113428516504,-0.190443457721467,0.358112330780518,0.317432817604311,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P1",1501,76,1166,94,707,67,326.209818240388,-0.315639958059128,0.362752417370171,0.119207643475648,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P2",2568,146,3303,1187,1626,199,1339.85154352454,0.166603402201535,0.428794733668301,0.355413350178598,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P3",1373,110,1801,101,1268,260,516.568673148191,-0.168370663623487,0.332773488023555,0.383265324470672,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P4",2995,328,1576,175,1407,192,693.242286808828,-0.0838123234348145,0.310345577431425,0.666546671936869,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P5",1692,84,2575,6105,1610,300,4220.94300628206,1.28632841479399,1.58854528503009,NA,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P6",2581,103,1587,111,1393,611,719.286819647652,0.014393961580308,0.347070628474192,0.9370996209034,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P7",2696,117,1575,67,1332,4419,2297.85376802938,0.724585090751425,1.10033790392643,NA,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P8",1424,54,1695,99,1073,223,452.548035025784,-0.21033900027923,0.354839408194391,0.275453215017673,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P9",3115,337,1927,1297,974,105,1316.8335413037,0.352744283594426,0.567227916244225,0.105113669151208,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P10",1052,32,1180,62,779,199,332.874579137599,-0.154414655641238,0.365636062146869,0.405263303420747,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P11",876,51,2192,145,1025,163,456.038249093143,-0.192243942477189,0.366671600628808,0.310222947371484,NA
"DBD:PUMA_M144A_R143A:AD:Jerala_P12",1239,58,2044,92,1286,264,502.585999797976,-0.218385241067858,0.365551533704204,0.256465285712812,NA
"DBD:PUMA_M144A_W133F:AD:PUMA_M144A_Y152A",5837,388,710,29,295,17,514.344517623657,-0.104308792007293,0.53231768327625,0.557046543146035,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P1",1623,12728,1104,55,530,59,5507.40304568239,3.38004932915219,2.08654565230473,NA,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P2",2111,169,2061,67,922,175,498.388147039362,-0.311184912481636,0.338147287135389,0.123982565485363,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P3",1081,67,1029,63,453,225,317.685457714159,0.00695868409983677,0.339757957260364,0.970005227878435,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P4",1877,179,824,29,280,48,273.568296567138,-0.134863257475849,0.372574701454168,0.458896270616646,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P5",1369,105,1438,76,769,137,374.382465329015,-0.243966617931563,0.330353170597159,0.21802901184968,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P6",1440,103,1353,65,635,92,332.259088813701,-0.317936098446053,0.348130676379107,0.116937860164319,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P7",1190,193,1152,163,413,101,385.996178797999,0.138811608037096,0.330768752204996,0.469505889517758,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P8",1638,89,1075,71,697,1216,800.148512704028,0.420004816321366,0.588129123556092,NA,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P9",471,26,871,46,430,62,183.116364554217,-0.221566216614789,0.411734525528845,0.24232125869238,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P10",2593,417,1016,78,717,72,498.871094853115,-0.000219745601642437,0.346335752406171,0.999039814004688,NA
"DBD:PUMA_M144A_W133F:AD:Jerala_P11",1552,154,1104,1157,413,1747,1670.96929430173,2.55164729496186,1.20297815507797,0.000520004651651796,0.00342509730554649
"DBD:PUMA_M144A_W133F:AD:Jerala_P12",2165,119,892,32,387,59,282.895777029161,-0.326430795012552,0.411136263028749,0.11005926823507,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P1",1233,46,1355,3195,1271,164,2271.7626536972,1.12021774444022,1.39902422780181,NA,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P2",2478,85,3510,175,3209,332,932.723157346985,-0.400819714701746,0.468078729963576,0.0650110931065442,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P3",1811,92,2939,250,1679,115,669.648543412314,-0.276480426752054,0.383540536799227,0.162629628354648,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P4",1921,137,2297,78,1652,153,562.844785245332,-0.572364992963401,0.441037814717107,0.0141770015540909,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P5",426,15,2300,186,1636,164,515.075073207999,-0.176245243812121,0.419629923995517,0.333341565457514,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P6",2952,170,2435,10156,1756,200,6705.27430563262,1.81833395403683,1.87144287512485,NA,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P7",1230,45,2152,71,1298,91,419.479828742273,-0.897496880675346,0.698577256404509,0.00426556862219779,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P8",2487,115,1654,85,1404,2117,1343.04948072145,0.329102400184587,0.591000261590091,NA,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P9",2765,165,1941,169,1265,91,578.352138541936,-0.328013160079478,0.34979139890682,0.107194149651372,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P10",2075,135,1031,50,910,66,360.917952025359,-0.441305075933198,0.415296329936824,0.0428409777425051,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P11",1037,71,2024,77,1134,53,384.78395049511,-0.718947217104889,0.617948601645201,0.00938418747300592,NA
"DBD:PUMA_M144A_Y152A:AD:Jerala_P12",2793,253,2054,175,1620,3717,2187.05202228445,0.593717597205122,0.894840650382311,NA,NA
"DBD:Jerala_P1:AD:Jerala_P2",282,17792,6039,85907,5458,131744,115208.740371485,6.48952688171446,1.08263581664464,6.00344783260306e-10,6.74023461205889e-09
"DBD:Jerala_P1:AD:Jerala_P3",780,46,5707,860,3599,540,1517.96409692012,0.0016823060058465,0.41269850007889,0.991847652410277,0.994424009540993
"DBD:Jerala_P1:AD:Jerala_P4",747,72,6091,891,3903,822,1719.25159332557,0.0266619339348729,0.415422091705347,0.87159087369987,0.92594815399513
"DBD:Jerala_P1:AD:Jerala_P5",563,81,6791,617,4669,835,1677.42319522075,-0.0462729668026775,0.418559635411806,0.780159520701123,0.860265185773114
"DBD:Jerala_P1:AD:Jerala_P6",48,14,7042,380,4751,776,1484.31950998828,-0.0989732856007922,0.487490867352912,0.565194402848148,0.701522701022575
"DBD:Jerala_P1:AD:Jerala_P7",584,30,5291,449,3048,1897,1744.99909014654,0.104805058998597,0.462003950475631,0.540354164977584,0.67989445122916
"DBD:Jerala_P1:AD:Jerala_P8",120,5,6152,678,3950,750,1514.72108522778,-0.0164668688448682,0.457654956291271,0.920262668857333,0.951066440199838
"DBD:Jerala_P1:AD:Jerala_P9",949,61,3191,220,2321,470,831.158308943885,-0.0990574719725506,0.374451295677968,0.577747678569189,NA
"DBD:Jerala_P1:AD:Jerala_P10",132,5,3416,390,2906,623,1011.88344160632,-0.00473262443870117,0.558916351174503,0.978987377445023,NA
"DBD:Jerala_P1:AD:Jerala_P11",300,28,6394,6741,4290,2949,6142.8122489035,0.567858204350589,1.11421462625819,0.0852642523316764,0.208517527979446
"DBD:Jerala_P1:AD:Jerala_P12",908,67,7165,6786,4296,5108,7169.21669207526,0.718079559761196,1.21510933188637,0.0539504811620454,0.150673664795537
"DBD:Jerala_P2:AD:Jerala_P3",281,26,4209,269,2163,209,755.037986798337,-0.188686087954345,0.446369782586725,0.303827563832469,NA
"DBD:Jerala_P2:AD:Jerala_P4",433,23,4040,242,2461,338,818.022635443882,-0.163179880559679,0.428971642764253,0.363937604135761,NA
"DBD:Jerala_P2:AD:Jerala_P5",444,44,4072,258,2785,328,867.340844155429,-0.177566946867444,0.426118147737203,0.329524175970743,NA
"DBD:Jerala_P2:AD:Jerala_P6",644,15,3713,238,2239,11275,5377.03371728898,1.01611724761866,1.53637132660015,NA,NA
"DBD:Jerala_P2:AD:Jerala_P7",184,20,2781,136,1567,177,505.232401306206,-0.228415605758777,0.46269955737854,0.229922232825174,NA
"DBD:Jerala_P2:AD:Jerala_P8",3,0,3022,222,2497,218,667.050567064613,-0.0894766966967497,0.797552107669795,0.701097930166152,NA
"DBD:Jerala_P2:AD:Jerala_P9",181,10,2872,3169,2114,12404,7522.02601702024,2.08113037730123,2.04537576554856,0.00895247694470915,0.0394868179525564
"DBD:Jerala_P2:AD:Jerala_P10",675,109,1657,125,1574,180,488.308118386974,-0.17541106925632,0.354895846179479,0.354828027433556,NA
"DBD:Jerala_P2:AD:Jerala_P11",1,0,3872,6658,2115,337,4592.0056917056,0.341829394786655,1.2314514551644,NA,NA
"DBD:Jerala_P2:AD:Jerala_P12",409,26,3093,684,2016,213,926.35485559389,0.0507981429187407,0.406586284950294,0.761450598828659,NA
"DBD:Jerala_P3:AD:Jerala_P4",95,3724,2963,37538,1572,45424,43500.5630523382,6.5023762643322,1.10084324163445,1.01534454372896e-09,1.09039174913502e-08
"DBD:Jerala_P3:AD:Jerala_P5",838,41,3333,462,2388,287,901.940012946566,-0.0471253735464268,0.383443007521317,0.78340300698622,NA
"DBD:Jerala_P3:AD:Jerala_P6",182,45,2620,194,2245,2048,1395.38239361408,0.227439381372391,0.563069450753817,0.246550988262628,NA
"DBD:Jerala_P3:AD:Jerala_P7",40,3,2168,123,1253,260,448.805040147868,-0.0547294483714617,0.576598271821901,0.765463161899679,NA
"DBD:Jerala_P3:AD:Jerala_P8",138,33,2370,138,1953,283,567.60812427698,-0.141527956056233,0.41649654434273,0.424199674294616,NA
"DBD:Jerala_P3:AD:Jerala_P9",208,50,1888,90,1323,163,404.494399913566,-0.204519685405623,0.416445892176152,0.273359229410002,NA
"DBD:Jerala_P3:AD:Jerala_P10",292,6,957,56,1049,90,252.796148415649,-0.28566731909044,0.518921165053547,0.158435718860193,NA
"DBD:Jerala_P3:AD:Jerala_P11",86,9,2195,93,1521,290,476.709820809933,-0.0811679916086475,0.544501979840324,0.648624767959291,NA
"DBD:Jerala_P3:AD:Jerala_P12",1301,169,2816,191,1425,372,718.409560356327,-0.0477369127778254,0.33210763084644,0.79981409061498,NA
"DBD:Jerala_P4:AD:Jerala_P5",31,0,6298,382,4366,2316,2040.87679143662,0.0463741397115157,0.774810896179455,0.83935018012683,0.909296028470732
"DBD:Jerala_P4:AD:Jerala_P6",148,7,6359,355,4867,1601,1786.55964538619,-0.00174061456615048,0.465304985847653,0.991579445406967,0.994424009540993
"DBD:Jerala_P4:AD:Jerala_P7",887,116,4528,466,2638,4338,2740.94236092187,0.376519765574357,0.756015104765421,0.121487890170273,0.254293585836231
"DBD:Jerala_P4:AD:Jerala_P8",544,40,4453,248,3033,354,923.977281440565,-0.204705045817274,0.444258383936502,0.271437861962864,NA
"DBD:Jerala_P4:AD:Jerala_P9",266,16,3548,249,2737,631,932.266509718375,-0.0318987324755881,0.507089392521484,0.85161100907297,NA
"DBD:Jerala_P4:AD:Jerala_P10",1656,90,2622,108,2280,660,846.910366750333,-0.0719796122937994,0.365979649209696,0.685893073228583,NA
"DBD:Jerala_P4:AD:Jerala_P11",79,15,6337,1881,3563,734,2204.35950131851,0.120003470659968,0.534088436909871,0.502990280656862,0.659090712584853
"DBD:Jerala_P4:AD:Jerala_P12",1093,60,5496,380,2815,767,1252.44571712956,-0.0442037967126848,0.392615901461869,0.793875927805366,NA
"DBD:Jerala_P5:AD:Jerala_P6",216,22836,2961,24410,1474,20355,32973.3348245256,6.24990789272621,0.952530460965233,1.74872319540317e-11,2.15967314632291e-10
"DBD:Jerala_P5:AD:Jerala_P7",324,24,2456,1260,1646,404,1270.22318438674,0.287904979944438,0.602183966936927,0.170343219691412,NA
"DBD:Jerala_P5:AD:Jerala_P8",1541,244,2877,174,1783,562,869.592730380016,0.0134918733910227,0.338188167452588,0.942071417334729,NA
"DBD:Jerala_P5:AD:Jerala_P9",194,6,2340,4261,1329,289,2969.42056676418,1.01656351011505,1.49422483679636,0.032748823623346,0.104570942936555
"DBD:Jerala_P5:AD:Jerala_P10",68,397,959,5655,801,2060,4566.07121860709,4.31807757786339,1.52350669252145,0.000197706782704209,0.00150257154855199
"DBD:Jerala_P5:AD:Jerala_P11",101,27,3189,199,1350,410,643.897001800399,-0.0199171667685219,0.495091514580895,0.905933023702966,NA
"DBD:Jerala_P5:AD:Jerala_P12",382,49,2414,169,1337,202,509.885588050383,-0.132874683617961,0.379535340866974,0.461704838244247,NA
"DBD:Jerala_P6:AD:Jerala_P7",207,17,2505,162,1893,274,577.030786963997,-0.0899750900314072,0.505819882227829,0.603283903085508,NA
"DBD:Jerala_P6:AD:Jerala_P8",167,40,2777,568,1744,242,816.839638907061,0.0425848248062423,0.496378446078938,0.801387770306209,NA
"DBD:Jerala_P6:AD:Jerala_P9",997,101,2054,108,1120,218,483.857158682363,-0.17471341668983,0.340972262072854,0.362902215026651,NA
"DBD:Jerala_P6:AD:Jerala_P10",0,1,1520,70,1205,2800,1436.875218963,0.25126229174143,1.07391974084424,NA,NA
"DBD:Jerala_P6:AD:Jerala_P11",140,6,2850,279,1337,191,570.254331545363,-0.0393176727697826,0.530705480115258,0.821781537526416,NA
"DBD:Jerala_P6:AD:Jerala_P12",222,11,2728,93,1396,1248,907.069143575727,0.096018374809304,0.589313434187703,0.606928226653037,NA
"DBD:Jerala_P7:AD:Jerala_P8",458,6393,1922,17748,1535,9732,17672.7738927234,5.55674958354439,1.01173350106986,1.59913162357282e-08,1.57994204408995e-07
