"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"A_HT_DHD_80_swap:B_HT_DHD_70_swap",2233,209,19957,1231,6133.63862213797,3.28175621308591,0.415629986191944,8.71969472795132e-16,9.32340455903416e-14
"A_HT_DHD_80_swap:B_HT_DHD_71_swap",1699,818,1389,381,1000.73634385298,-0.00500384002850631,0.0858543281325539,0.738268675638625,0.997692885316562
"A_HT_DHD_80_swap:B_HT_DHD_72_swap",1911,1090,1287,735,1199.34148443783,-0.000833383464828173,0.0743939597995151,0.949185892486364,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_73_swap",2839,1037,1922,780,1539.66406286549,0.00172139785147579,0.0744027663103056,0.894941306123812,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_74_swap",1445,394,988,277,713.223074766788,0.000428209777827724,0.0775177993291373,0.975082383260838,0.998508688349852
"A_HT_DHD_80_swap:B_HT_DHD_75_swap",555,13,4218,72,1239.0213541659,3.13032311618983,0.467328743267818,6.98126109880706e-12,3.58628901026319e-10
"A_HT_DHD_80_swap:B_HT_DHD_76_swap",355,184,286,113,222.637625890031,0.00125770156154121,0.0939709684685863,0.941454982554068,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_77_swap",3006,327,2069,361,1297.13989503068,0.0133786252370398,0.106891897927423,0.446853945936331,0.982021487126968
"A_HT_DHD_80_swap:B_HT_DHD_78_swap",491,767,2695,4326,2479.02563005376,2.91427655570191,0.405328510874929,2.52201941046335e-13,1.65744614479377e-11
"A_HT_DHD_80_swap:B_HT_DHD_79_swap",2059,1058,989,557,1078.86942719412,-0.0214135656557492,0.127606582724951,0.291355132862445,0.938069761318413
"A_HT_DHD_80_swap:B_HT_DHD_7_swap",1885,753,1175,394,967.830858780368,-0.00951158163886954,0.0926229076479524,0.538191617600272,0.990083874889486
"A_HT_DHD_80_swap:B_HT_DHD_80_swap",1017,5735,3116,33549,13986.7769128391,2.52006878221962,0.437239052142829,4.01479495277561e-09,1.45336795741145e-07
"A_HT_DHD_80_swap:B_HT_DHD_81_swap",1903,1075,7006,3540,3671.21649693028,2.26303034394089,0.401319705260988,9.59808553408363e-09,3.25244216620879e-07
"A_HT_DHD_80_swap:B_HT_DHD_82_swap",2343,299,18593,198,5457.92141520012,0.694458267078413,0.899578975873523,0.0111947712748409,0.144124373196225
"A_HT_DHD_80_swap:B_HT_DHD_83_swap",454,1434,347,928,832.596955837119,0.00106022286858581,0.0769962612186229,0.937800485449066,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_84_swap",1829,690,875,341,845.515477275036,-0.0260322367787066,0.14196182026178,0.248850010763842,0.909901658946057
"A_HT_DHD_80_swap:B_HT_DHD_85_swap",825,1400,687,754,921.710676298958,-0.0011448170372976,0.0790914972696199,0.934853787375539,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_86_swap",1332,635,934,335,754.928073549101,-0.00576748308404081,0.0850774895817673,0.69430573181435,0.992579581278103
"A_HT_DHD_80_swap:B_HT_DHD_87_swap",416,1335,262,776,727.343865210782,-0.00610304555668029,0.0850997156312918,0.676255304687506,0.991497432145353
"A_HT_DHD_80_swap:B_HT_DHD_88_swap",1630,577,7688,4007,3845.71973205585,2.94576310853249,0.417896992919447,6.84747893293459e-13,4.17783778578229e-11
"A_HT_DHD_80_swap:B_HT_DHD_89_swap",997,1610,7275,11110,6326.8698053154,3.25702189817249,0.398078966940216,8.64842842322737e-17,1.17895376265436e-14
"A_HT_DHD_80_swap:B_HT_DHD_8_swap",2942,1880,2047,951,1848.3915204867,-0.00713768773427843,0.0848834531019431,0.619196340305,0.9913679279935
"A_HT_DHD_80_swap:B_HT_DHD_90_swap",157,473,92,392,299.847340067502,0.000943799436364472,0.0904598703979097,0.954061414767385,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_91_swap",766,549,3931,1665,1880.42900462098,2.42484924547707,0.430638712509381,9.20984253429227e-09,3.13423685446614e-07
"A_HT_DHD_80_swap:B_HT_DHD_92_swap",1495,879,4741,4731,3367.89529375395,2.48757199353601,0.430543282392387,3.76361766605125e-09,1.36867169270303e-07
"A_HT_DHD_80_swap:B_HT_DHD_93_swap",1360,2954,991,1636,1770.03310708866,-0.00356915508273488,0.0770337375598859,0.789644553500303,0.997989346519148
