,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
1012__IL8_2Hx1_A:Jerala_P1,1041.0,377.0,105.0,81.0
1012__IL8_2Hx1_A:Jerala_P2,228.0,254.0,4.0,10.0
1012__IL8_2Hx1_A:Jerala_P3,599.0,91.0,57.0,20.0
1012__IL8_2Hx1_A:Jerala_P4,382.0,19.0,5.0,22.0
1012__IL8_2Hx1_A:Jerala_P5,870.0,56.0,44.0,26.0
1012__IL8_2Hx1_A:Jerala_P6,1089.0,27.0,130.0,1.0
1012__IL8_2Hx1_A:Jerala_P7,914.0,2.0,117.0,0.0
1012__IL8_2Hx1_A:Jerala_P8,481.0,7.0,64.0,0.0
1012__IL8_2Hx1_A:Jerala_P9,689.0,257.0,74.0,59.0
1012__IL8_2Hx1_A:Jerala_P10,397.0,325.0,25.0,58.0
1012__IL8_2Hx1_A:Jerala_P11,124.0,113.0,5.0,1.0
1012__IL8_2Hx1_A:Jerala_P12,1870.0,20.0,86.0,0.0
1012__IL8_2Hx1_B:1013__IL9_2Hx1_A,1445.0,1274.0,380.0,305.0
1012__IL8_2Hx1_B:1013__IL9_2Hx1_B,2275.0,1715.0,660.0,3869.0
1012__IL8_2Hx1_B:1014__IL9_2Hx2_A,1071.0,1083.0,247.0,208.0
1012__IL8_2Hx1_B:1014__IL9_2Hx2_B,86.0,1700.0,3.0,322.0
1012__IL8_2Hx1_B:1015__IL9_2Hx12j_A,2461.0,1503.0,345.0,477.0
1012__IL8_2Hx1_B:1015__IL9_2Hx12j_B,2022.0,1423.0,345.0,483.0
1012__IL8_2Hx1_B:1016__IL14_2Hx1_A,1806.0,439.0,191.0,65.0
1012__IL8_2Hx1_B:1016__IL14_2Hx1_B,519.0,551.0,195.0,172.0
1012__IL8_2Hx1_B:1017__IL14_2Hx2_A,1967.0,1223.0,303.0,283.0
1012__IL8_2Hx1_B:1017__IL14_2Hx2_B,892.0,263.0,173.0,67.0
1012__IL8_2Hx1_B:1018__BW1_2H_A,688.0,535.0,4316.0,4227.0
1012__IL8_2Hx1_B:1018__BW1_2H_B,1052.0,1062.0,187.0,331.0
1012__IL8_2Hx1_B:1019__BW2_2H_A,2980.0,848.0,372.0,159.0
1012__IL8_2Hx1_B:1019__BW2_2H_B,1641.0,834.0,239.0,156.0
1012__IL8_2Hx1_B:1020__BW3_2H_A,915.0,1193.0,230.0,272.0
1012__IL8_2Hx1_B:1020__BW3_2H_B,836.0,978.0,128.0,368.0
1012__IL8_2Hx1_B:1021__BW5_2H_A,2039.0,2161.0,465.0,519.0
1012__IL8_2Hx1_B:1021__BW5_2H_B,2156.0,481.0,137.0,114.0
1012__IL8_2Hx1_B:1022__BW8_2H_A,2782.0,874.0,458.0,245.0
1012__IL8_2Hx1_B:1022__BW8_2H_B,1002.0,754.0,264.0,185.0
1012__IL8_2Hx1_B:1023__BW9_2H_A,1852.0,2063.0,440.0,621.0
1012__IL8_2Hx1_B:1023__BW9_2H_B,1551.0,1075.0,252.0,189.0
1012__IL8_2Hx1_B:1024__BW11_2H_A,704.0,1247.0,166.0,297.0
1012__IL8_2Hx1_B:1024__BW11_2H_B,546.0,1655.0,151.0,355.0
1012__IL8_2Hx1_B:1025__BW5_2Hx1_A,916.0,1663.0,192.0,312.0
1012__IL8_2Hx1_B:1025__BW5_2Hx1_B,1505.0,863.0,395.0,279.0
1012__IL8_2Hx1_B:1026__BW5_2Hx2_A,784.0,1962.0,174.0,523.0
1012__IL8_2Hx1_B:1026__BW5_2Hx2_B,1313.0,590.0,141.0,182.0
1012__IL8_2Hx1_B:1027__BW5_2Hx12j_A,1474.0,2134.0,397.0,514.0
1012__IL8_2Hx1_B:1027__BW5_2Hx12j_B,307.0,784.0,91.0,169.0
1012__IL8_2Hx1_B:1028__BW8_2Hx1_A,714.0,338.0,73.0,70.0
1012__IL8_2Hx1_B:1028__BW8_2Hx1_B,1095.0,545.0,172.0,82.0
1012__IL8_2Hx1_B:1029__BW8_2Hx2_A,1355.0,1147.0,105.0,291.0
1012__IL8_2Hx1_B:1029__BW8_2Hx2_B,521.0,1198.0,88.0,469.0
1012__IL8_2Hx1_B:1030__BW8_2Hx12j_A,1229.0,918.0,245.0,295.0
1012__IL8_2Hx1_B:1030__BW8_2Hx12j_B,1441.0,1245.0,1115.0,848.0
1012__IL8_2Hx1_B:1031__BW11_2Hx1_A,1083.0,843.0,154.0,108.0
1012__IL8_2Hx1_B:1031__BW11_2Hx1_B,1017.0,1532.0,188.0,333.0
1012__IL8_2Hx1_B:1032__BW11_2Hx2_A,1.0,702.0,1.0,129.0
1012__IL8_2Hx1_B:1032__BW11_2Hx2_B,659.0,1618.0,159.0,354.0
1012__IL8_2Hx1_B:1033__BW11_2Hx12j_A,379.0,564.0,17.0,216.0
1012__IL8_2Hx1_B:1033__BW11_2Hx12j_B,1489.0,1400.0,395.0,329.0
1012__IL8_2Hx1_B:1034__BW1_2Hx1_A,734.0,838.0,263.0,173.0
1012__IL8_2Hx1_B:1034__BW1_2Hx1_B,468.0,1269.0,108.0,292.0
1012__IL8_2Hx1_B:1035__BW2_2Hx1_A,689.0,1492.0,106.0,438.0
1012__IL8_2Hx1_B:1035__BW2_2Hx1_B,933.0,1246.0,274.0,249.0
1012__IL8_2Hx1_B:1036__BW3_2Hx1_A,1662.0,2103.0,363.0,463.0
1012__IL8_2Hx1_B:1036__BW3_2Hx1_B,1028.0,1067.0,266.0,234.0
1012__IL8_2Hx1_B:1037__BW9_2Hx1_A,1192.0,817.0,305.0,276.0
1012__IL8_2Hx1_B:1037__BW9_2Hx1_B,335.0,654.0,116.0,184.0
1012__IL8_2Hx1_B:Jerala_P1,386.0,1.0,18.0,0.0
1012__IL8_2Hx1_B:Jerala_P2,759.0,4.0,55.0,0.0
1012__IL8_2Hx1_B:Jerala_P3,1275.0,319.0,76.0,43.0
1012__IL8_2Hx1_B:Jerala_P4,820.0,3.0,63.0,0.0
1012__IL8_2Hx1_B:Jerala_P5,1357.0,249.0,116.0,53.0
1012__IL8_2Hx1_B:Jerala_P6,240.0,110.0,27.0,33.0
1012__IL8_2Hx1_B:Jerala_P7,564.0,344.0,37.0,87.0
1012__IL8_2Hx1_B:Jerala_P8,675.0,345.0,58.0,137.0
1012__IL8_2Hx1_B:Jerala_P9,250.0,394.0,23.0,47.0
1012__IL8_2Hx1_B:Jerala_P10,838.0,85.0,73.0,2.0
1012__IL8_2Hx1_B:Jerala_P11,237.0,216.0,23.0,23.0
1012__IL8_2Hx1_B:Jerala_P12,770.0,56.0,82.0,27.0
1013__IL9_2Hx1_A:1013__IL9_2Hx1_B,2131.0,1119.0,2141.0,340.0
1013__IL9_2Hx1_A:1014__IL9_2Hx2_A,630.0,1273.0,46.0,198.0
1013__IL9_2Hx1_A:1014__IL9_2Hx2_B,246.0,2038.0,15.0,419.0
1013__IL9_2Hx1_A:1015__IL9_2Hx12j_A,1067.0,1629.0,227.0,422.0
1013__IL9_2Hx1_A:1015__IL9_2Hx12j_B,3731.0,1614.0,1172.0,336.0
1013__IL9_2Hx1_A:1016__IL14_2Hx1_A,1084.0,453.0,193.0,180.0
1013__IL9_2Hx1_A:1016__IL14_2Hx1_B,533.0,1491.0,213.0,388.0
1013__IL9_2Hx1_A:1017__IL14_2Hx2_A,932.0,1797.0,266.0,401.0
1013__IL9_2Hx1_A:1017__IL14_2Hx2_B,1255.0,554.0,349.0,184.0
1013__IL9_2Hx1_A:1018__BW1_2H_A,867.0,1601.0,119.0,399.0
1013__IL9_2Hx1_A:1018__BW1_2H_B,2685.0,1328.0,440.0,248.0
1013__IL9_2Hx1_A:1019__BW2_2H_A,2496.0,1469.0,427.0,317.0
1013__IL9_2Hx1_A:1019__BW2_2H_B,2570.0,1640.0,105.0,473.0
1013__IL9_2Hx1_A:1020__BW3_2H_A,1369.0,1877.0,249.0,317.0
1013__IL9_2Hx1_A:1020__BW3_2H_B,1220.0,738.0,204.0,93.0
1013__IL9_2Hx1_A:1021__BW5_2H_A,2470.0,3288.0,719.0,811.0
1013__IL9_2Hx1_A:1021__BW5_2H_B,1763.0,1264.0,170.0,395.0
1013__IL9_2Hx1_A:1022__BW8_2H_A,1891.0,1448.0,265.0,402.0
1013__IL9_2Hx1_A:1022__BW8_2H_B,1338.0,2985.0,214.0,693.0
1013__IL9_2Hx1_A:1023__BW9_2H_A,2362.0,1669.0,574.0,541.0
1013__IL9_2Hx1_A:1023__BW9_2H_B,1218.0,1041.0,277.0,233.0
1013__IL9_2Hx1_A:1024__BW11_2H_A,828.0,1548.0,46.0,440.0
1013__IL9_2Hx1_A:1024__BW11_2H_B,1554.0,1473.0,262.0,490.0
1013__IL9_2Hx1_A:1025__BW5_2Hx1_A,1211.0,1300.0,1156.0,445.0
1013__IL9_2Hx1_A:1025__BW5_2Hx1_B,1307.0,1209.0,272.0,233.0
1013__IL9_2Hx1_A:1026__BW5_2Hx2_A,1505.0,1832.0,457.0,328.0
1013__IL9_2Hx1_A:1026__BW5_2Hx2_B,1699.0,824.0,314.0,176.0
1013__IL9_2Hx1_A:1027__BW5_2Hx12j_A,2279.0,3722.0,802.0,879.0
1013__IL9_2Hx1_A:1027__BW5_2Hx12j_B,792.0,924.0,132.0,243.0
1013__IL9_2Hx1_A:1028__BW8_2Hx1_A,800.0,819.0,64.0,130.0
1013__IL9_2Hx1_A:1028__BW8_2Hx1_B,1060.0,2106.0,293.0,407.0
1013__IL9_2Hx1_A:1029__BW8_2Hx2_A,2835.0,1696.0,656.0,459.0
1013__IL9_2Hx1_A:1029__BW8_2Hx2_B,1155.0,901.0,203.0,190.0
1013__IL9_2Hx1_A:1030__BW8_2Hx12j_A,1145.0,1851.0,231.0,468.0
1013__IL9_2Hx1_A:1030__BW8_2Hx12j_B,1971.0,1482.0,960.0,397.0
1013__IL9_2Hx1_A:1031__BW11_2Hx1_A,864.0,828.0,132.0,217.0
1013__IL9_2Hx1_A:1031__BW11_2Hx1_B,2472.0,1422.0,684.0,780.0
1013__IL9_2Hx1_A:1032__BW11_2Hx2_A,2.0,1419.0,0.0,291.0
1013__IL9_2Hx1_A:1032__BW11_2Hx2_B,861.0,2306.0,161.0,458.0
1013__IL9_2Hx1_A:1033__BW11_2Hx12j_A,70.0,473.0,56.0,110.0
1013__IL9_2Hx1_A:1033__BW11_2Hx12j_B,1607.0,1823.0,448.0,638.0
1013__IL9_2Hx1_A:1034__BW1_2Hx1_A,2230.0,1534.0,503.0,406.0
1013__IL9_2Hx1_A:1034__BW1_2Hx1_B,526.0,1513.0,113.0,330.0
1013__IL9_2Hx1_A:1035__BW2_2Hx1_A,1534.0,1034.0,337.0,356.0
1013__IL9_2Hx1_A:1035__BW2_2Hx1_B,2129.0,1967.0,316.0,599.0
1013__IL9_2Hx1_A:1036__BW3_2Hx1_A,1581.0,1001.0,430.0,272.0
1013__IL9_2Hx1_A:1036__BW3_2Hx1_B,605.0,2963.0,162.0,872.0
1013__IL9_2Hx1_A:1037__BW9_2Hx1_A,2113.0,1760.0,498.0,359.0
1013__IL9_2Hx1_A:1037__BW9_2Hx1_B,403.0,1382.0,76.0,278.0
1013__IL9_2Hx1_A:Jerala_P1,1073.0,105.0,111.0,52.0
1013__IL9_2Hx1_A:Jerala_P2,641.0,625.0,74.0,225.0
1013__IL9_2Hx1_A:Jerala_P3,729.0,242.0,21.0,61.0
1013__IL9_2Hx1_A:Jerala_P4,985.0,439.0,75.0,76.0
1013__IL9_2Hx1_A:Jerala_P5,1472.0,245.0,95.0,84.0
1013__IL9_2Hx1_A:Jerala_P6,235.0,331.0,18.0,64.0
1013__IL9_2Hx1_A:Jerala_P7,651.0,191.0,48.0,65.0
1013__IL9_2Hx1_A:Jerala_P8,813.0,254.0,111.0,37.0
1013__IL9_2Hx1_A:Jerala_P9,794.0,2.0,19.0,0.0
1013__IL9_2Hx1_A:Jerala_P10,401.0,637.0,33.0,182.0
1013__IL9_2Hx1_A:Jerala_P11,925.0,840.0,155.0,155.0
1013__IL9_2Hx1_A:Jerala_P12,633.0,120.0,46.0,13.0
1013__IL9_2Hx1_B:1014__IL9_2Hx2_A,2161.0,2068.0,910.0,411.0
1013__IL9_2Hx1_B:1014__IL9_2Hx2_B,162.0,1900.0,4.0,576.0
1013__IL9_2Hx1_B:1015__IL9_2Hx12j_A,2292.0,2453.0,353.0,836.0
1013__IL9_2Hx1_B:1015__IL9_2Hx12j_B,3029.0,2135.0,656.0,507.0
1013__IL9_2Hx1_B:1016__IL14_2Hx1_A,2592.0,1828.0,930.0,420.0
1013__IL9_2Hx1_B:1016__IL14_2Hx1_B,1330.0,1625.0,471.0,426.0
1013__IL9_2Hx1_B:1017__IL14_2Hx2_A,1198.0,3686.0,391.0,916.0
1013__IL9_2Hx1_B:1017__IL14_2Hx2_B,2006.0,1014.0,263.0,166.0
1013__IL9_2Hx1_B:1018__BW1_2H_A,845.0,3383.0,207.0,442.0
1013__IL9_2Hx1_B:1018__BW1_2H_B,2541.0,992.0,608.0,269.0
1013__IL9_2Hx1_B:1019__BW2_2H_A,3466.0,2247.0,705.0,616.0
1013__IL9_2Hx1_B:1019__BW2_2H_B,3080.0,3234.0,425.0,587.0
1013__IL9_2Hx1_B:1020__BW3_2H_A,1473.0,3356.0,367.0,649.0
1013__IL9_2Hx1_B:1020__BW3_2H_B,1223.0,1111.0,273.0,523.0
1013__IL9_2Hx1_B:1021__BW5_2H_A,3009.0,4592.0,978.0,1001.0
1013__IL9_2Hx1_B:1021__BW5_2H_B,3209.0,1867.0,441.0,379.0
1013__IL9_2Hx1_B:1022__BW8_2H_A,2237.0,2012.0,320.0,647.0
1013__IL9_2Hx1_B:1022__BW8_2H_B,1061.0,1029.0,175.0,342.0
1013__IL9_2Hx1_B:1023__BW9_2H_A,2714.0,1428.0,597.0,440.0
1013__IL9_2Hx1_B:1023__BW9_2H_B,1161.0,1649.0,217.0,413.0
1013__IL9_2Hx1_B:1024__BW11_2H_A,2103.0,1572.0,327.0,276.0
1013__IL9_2Hx1_B:1024__BW11_2H_B,1831.0,3472.0,380.0,874.0
1013__IL9_2Hx1_B:1025__BW5_2Hx1_A,820.0,2343.0,130.0,541.0
1013__IL9_2Hx1_B:1025__BW5_2Hx1_B,1578.0,1685.0,285.0,1178.0
1013__IL9_2Hx1_B:1026__BW5_2Hx2_A,2463.0,3136.0,2272.0,7851.0
1013__IL9_2Hx1_B:1026__BW5_2Hx2_B,3407.0,1824.0,663.0,406.0
1013__IL9_2Hx1_B:1027__BW5_2Hx12j_A,1871.0,3576.0,1855.0,4415.0
1013__IL9_2Hx1_B:1027__BW5_2Hx12j_B,1594.0,3075.0,4777.0,858.0
1013__IL9_2Hx1_B:1028__BW8_2Hx1_A,555.0,1182.0,71.0,139.0
1013__IL9_2Hx1_B:1028__BW8_2Hx1_B,1329.0,1596.0,426.0,410.0
1013__IL9_2Hx1_B:1029__BW8_2Hx2_A,3230.0,2213.0,788.0,614.0
1013__IL9_2Hx1_B:1029__BW8_2Hx2_B,1996.0,1668.0,550.0,482.0
1013__IL9_2Hx1_B:1030__BW8_2Hx12j_A,1945.0,1073.0,542.0,190.0
1013__IL9_2Hx1_B:1030__BW8_2Hx12j_B,1652.0,2188.0,333.0,533.0
1013__IL9_2Hx1_B:1031__BW11_2Hx1_A,291.0,1887.0,80.0,479.0
1013__IL9_2Hx1_B:1031__BW11_2Hx1_B,2616.0,2697.0,483.0,595.0
1013__IL9_2Hx1_B:1032__BW11_2Hx2_A,14.0,2311.0,1.0,782.0
1013__IL9_2Hx1_B:1032__BW11_2Hx2_B,1629.0,2882.0,409.0,806.0
1013__IL9_2Hx1_B:1033__BW11_2Hx12j_A,122.0,2032.0,10.0,492.0
1013__IL9_2Hx1_B:1033__BW11_2Hx12j_B,1613.0,3329.0,367.0,793.0
1013__IL9_2Hx1_B:1034__BW1_2Hx1_A,2089.0,2422.0,713.0,526.0
1013__IL9_2Hx1_B:1034__BW1_2Hx1_B,1368.0,2640.0,414.0,818.0
1013__IL9_2Hx1_B:1035__BW2_2Hx1_A,1219.0,2996.0,168.0,633.0
1013__IL9_2Hx1_B:1035__BW2_2Hx1_B,1815.0,2195.0,347.0,461.0
1013__IL9_2Hx1_B:1036__BW3_2Hx1_A,1467.0,2761.0,521.0,449.0
1013__IL9_2Hx1_B:1036__BW3_2Hx1_B,1218.0,1727.0,259.0,402.0
1013__IL9_2Hx1_B:1037__BW9_2Hx1_A,1543.0,1571.0,362.0,619.0
1013__IL9_2Hx1_B:1037__BW9_2Hx1_B,964.0,4020.0,293.0,835.0
1013__IL9_2Hx1_B:Jerala_P1,893.0,660.0,70.0,230.0
1013__IL9_2Hx1_B:Jerala_P2,1411.0,100.0,168.0,68.0
1013__IL9_2Hx1_B:Jerala_P3,1314.0,201.0,86.0,69.0
1013__IL9_2Hx1_B:Jerala_P4,1178.0,3.0,141.0,0.0
1013__IL9_2Hx1_B:Jerala_P5,761.0,600.0,34.0,112.0
1013__IL9_2Hx1_B:Jerala_P6,603.0,365.0,88.0,4.0
1013__IL9_2Hx1_B:Jerala_P7,1058.0,843.0,89.0,179.0
1013__IL9_2Hx1_B:Jerala_P8,699.0,138.0,66.0,36.0
1013__IL9_2Hx1_B:Jerala_P9,1866.0,476.0,213.0,106.0
1013__IL9_2Hx1_B:Jerala_P10,434.0,206.0,45.0,93.0
1013__IL9_2Hx1_B:Jerala_P11,511.0,465.0,50.0,50.0
1013__IL9_2Hx1_B:Jerala_P12,968.0,679.0,79.0,90.0
1014__IL9_2Hx2_A:1014__IL9_2Hx2_B,120.0,590.0,6.0,12960.0
1014__IL9_2Hx2_A:1015__IL9_2Hx12j_A,1594.0,775.0,366.0,85.0
1014__IL9_2Hx2_A:1015__IL9_2Hx12j_B,1874.0,1261.0,468.0,284.0
1014__IL9_2Hx2_A:1016__IL14_2Hx1_A,1769.0,1443.0,254.0,366.0
1014__IL9_2Hx2_A:1016__IL14_2Hx1_B,389.0,967.0,90.0,246.0
1014__IL9_2Hx2_A:1017__IL14_2Hx2_A,748.0,1501.0,127.0,254.0
1014__IL9_2Hx2_A:1017__IL14_2Hx2_B,1249.0,674.0,185.0,106.0
1014__IL9_2Hx2_A:1018__BW1_2H_A,168.0,1079.0,19.0,271.0
1014__IL9_2Hx2_A:1018__BW1_2H_B,984.0,701.0,129.0,66.0
1014__IL9_2Hx2_A:1019__BW2_2H_A,2311.0,851.0,469.0,159.0
1014__IL9_2Hx2_A:1019__BW2_2H_B,1711.0,1196.0,154.0,256.0
1014__IL9_2Hx2_A:1020__BW3_2H_A,394.0,2760.0,59.0,485.0
1014__IL9_2Hx2_A:1020__BW3_2H_B,753.0,843.0,70.0,10526.0
1014__IL9_2Hx2_A:1021__BW5_2H_A,1456.0,1899.0,438.0,1050.0
1014__IL9_2Hx2_A:1021__BW5_2H_B,828.0,901.0,135.0,150.0
1014__IL9_2Hx2_A:1022__BW8_2H_A,1509.0,1384.0,237.0,269.0
1014__IL9_2Hx2_A:1022__BW8_2H_B,510.0,1058.0,114.0,216.0
1014__IL9_2Hx2_A:1023__BW9_2H_A,1364.0,523.0,296.0,112.0
1014__IL9_2Hx2_A:1023__BW9_2H_B,1373.0,1351.0,344.0,166.0
1014__IL9_2Hx2_A:1024__BW11_2H_A,1637.0,765.0,370.0,104.0
1014__IL9_2Hx2_A:1024__BW11_2H_B,1206.0,623.0,227.0,55.0
1014__IL9_2Hx2_A:1025__BW5_2Hx1_A,624.0,1228.0,106.0,310.0
1014__IL9_2Hx2_A:1025__BW5_2Hx1_B,541.0,1290.0,107.0,172.0
1014__IL9_2Hx2_A:1026__BW5_2Hx2_A,1371.0,486.0,372.0,103.0
1014__IL9_2Hx2_A:1026__BW5_2Hx2_B,1135.0,641.0,274.0,230.0
1014__IL9_2Hx2_A:1027__BW5_2Hx12j_A,1259.0,1876.0,355.0,302.0
1014__IL9_2Hx2_A:1027__BW5_2Hx12j_B,1638.0,1054.0,199.0,78.0
1014__IL9_2Hx2_A:1028__BW8_2Hx1_A,718.0,632.0,59.0,84.0
1014__IL9_2Hx2_A:1028__BW8_2Hx1_B,602.0,1085.0,150.0,254.0
1014__IL9_2Hx2_A:1029__BW8_2Hx2_A,1917.0,1544.0,311.0,217.0
1014__IL9_2Hx2_A:1029__BW8_2Hx2_B,883.0,1017.0,180.0,265.0
1014__IL9_2Hx2_A:1030__BW8_2Hx12j_A,1650.0,1352.0,352.0,277.0
1014__IL9_2Hx2_A:1030__BW8_2Hx12j_B,465.0,2168.0,125.0,808.0
1014__IL9_2Hx2_A:1031__BW11_2Hx1_A,352.0,662.0,87.0,172.0
1014__IL9_2Hx2_A:1031__BW11_2Hx1_B,1084.0,968.0,259.0,230.0
1014__IL9_2Hx2_A:1032__BW11_2Hx2_A,5.0,964.0,0.0,200.0
1014__IL9_2Hx2_A:1032__BW11_2Hx2_B,919.0,1577.0,146.0,197.0
1014__IL9_2Hx2_A:1033__BW11_2Hx12j_A,289.0,1384.0,17.0,261.0
1014__IL9_2Hx2_A:1033__BW11_2Hx12j_B,441.0,1655.0,117.0,211.0
1014__IL9_2Hx2_A:1034__BW1_2Hx1_A,678.0,600.0,157.0,128.0
1014__IL9_2Hx2_A:1034__BW1_2Hx1_B,756.0,1170.0,239.0,203.0
1014__IL9_2Hx2_A:1035__BW2_2Hx1_A,2004.0,515.0,538.0,100.0
1014__IL9_2Hx2_A:1035__BW2_2Hx1_B,1124.0,1722.0,218.0,566.0
1014__IL9_2Hx2_A:1036__BW3_2Hx1_A,667.0,1282.0,194.0,210.0
1014__IL9_2Hx2_A:1036__BW3_2Hx1_B,527.0,1233.0,132.0,230.0
1014__IL9_2Hx2_A:1037__BW9_2Hx1_A,845.0,608.0,112.0,90.0
1014__IL9_2Hx2_A:1037__BW9_2Hx1_B,345.0,1071.0,60.0,281.0
1014__IL9_2Hx2_A:Jerala_P1,44.0,47.0,2.0,6.0
1014__IL9_2Hx2_A:Jerala_P2,750.0,3.0,38.0,0.0
1014__IL9_2Hx2_A:Jerala_P3,970.0,1.0,154.0,0.0
1014__IL9_2Hx2_A:Jerala_P4,306.0,104.0,14.0,2.0
1014__IL9_2Hx2_A:Jerala_P5,1493.0,0.0,121.0,0.0
1014__IL9_2Hx2_A:Jerala_P6,254.0,201.0,39.0,61.0
1014__IL9_2Hx2_A:Jerala_P7,1059.0,1.0,101.0,0.0
1014__IL9_2Hx2_A:Jerala_P8,920.0,5.0,50.0,0.0
1014__IL9_2Hx2_A:Jerala_P9,142.0,816.0,17.0,110.0
1014__IL9_2Hx2_A:Jerala_P10,52.0,280.0,1.0,1101.0
1014__IL9_2Hx2_A:Jerala_P11,438.0,398.0,96.0,96.0
1014__IL9_2Hx2_A:Jerala_P12,327.0,565.0,25.0,94.0
1014__IL9_2Hx2_B:1015__IL9_2Hx12j_A,1280.0,261.0,5110.0,14.0
1014__IL9_2Hx2_B:1015__IL9_2Hx12j_B,2491.0,14.0,738.0,22.0
1014__IL9_2Hx2_B:1016__IL14_2Hx1_A,3497.0,193.0,1159.0,12.0
1014__IL9_2Hx2_B:1016__IL14_2Hx1_B,701.0,219.0,260.0,10.0
1014__IL9_2Hx2_B:1017__IL14_2Hx2_A,2874.0,109.0,499.0,12.0
1014__IL9_2Hx2_B:1017__IL14_2Hx2_B,1158.0,32.0,275.0,7.0
1014__IL9_2Hx2_B:1018__BW1_2H_A,370.0,208.0,37.0,11.0
1014__IL9_2Hx2_B:1018__BW1_2H_B,2492.0,88.0,202.0,3.0
1014__IL9_2Hx2_B:1019__BW2_2H_A,1198.0,202.0,231.0,22.0
1014__IL9_2Hx2_B:1019__BW2_2H_B,1757.0,113.0,222.0,6.0
1014__IL9_2Hx2_B:1020__BW3_2H_A,1269.0,100.0,296.0,6.0
1014__IL9_2Hx2_B:1020__BW3_2H_B,1017.0,78.0,145.0,9.0
1014__IL9_2Hx2_B:1021__BW5_2H_A,1318.0,405.0,333.0,28.0
1014__IL9_2Hx2_B:1021__BW5_2H_B,856.0,103.0,74.0,3.0
1014__IL9_2Hx2_B:1022__BW8_2H_A,982.0,150.0,204.0,148.0
1014__IL9_2Hx2_B:1022__BW8_2H_B,677.0,83.0,68.0,10.0
1014__IL9_2Hx2_B:1023__BW9_2H_A,1290.0,168.0,349.0,20.0
1014__IL9_2Hx2_B:1023__BW9_2H_B,1047.0,95.0,313.0,6.0
1014__IL9_2Hx2_B:1024__BW11_2H_A,1036.0,85.0,239.0,2.0
1014__IL9_2Hx2_B:1024__BW11_2H_B,1857.0,266.0,460.0,9.0
1014__IL9_2Hx2_B:1025__BW5_2Hx1_A,589.0,215.0,199.0,15.0
1014__IL9_2Hx2_B:1025__BW5_2Hx1_B,1105.0,57.0,313.0,89.0
1014__IL9_2Hx2_B:1026__BW5_2Hx2_A,1996.0,142.0,517.0,64.0
1014__IL9_2Hx2_B:1026__BW5_2Hx2_B,1504.0,156.0,595.0,10.0
1014__IL9_2Hx2_B:1027__BW5_2Hx12j_A,918.0,183.0,213.0,18.0
1014__IL9_2Hx2_B:1027__BW5_2Hx12j_B,1005.0,129.0,252.0,5.0
1014__IL9_2Hx2_B:1028__BW8_2Hx1_A,1036.0,42.0,93.0,5.0
1014__IL9_2Hx2_B:1028__BW8_2Hx1_B,1063.0,137.0,205.0,7.0
1014__IL9_2Hx2_B:1029__BW8_2Hx2_A,2430.0,175.0,375.0,11.0
1014__IL9_2Hx2_B:1029__BW8_2Hx2_B,413.0,90.0,81.0,14.0
1014__IL9_2Hx2_B:1030__BW8_2Hx12j_A,1830.0,220.0,455.0,13.0
1014__IL9_2Hx2_B:1030__BW8_2Hx12j_B,1255.0,118.0,275.0,33.0
1014__IL9_2Hx2_B:1031__BW11_2Hx1_A,580.0,125.0,130.0,9.0
1014__IL9_2Hx2_B:1031__BW11_2Hx1_B,1691.0,195.0,519.0,7.0
1014__IL9_2Hx2_B:1032__BW11_2Hx2_A,1.0,89.0,0.0,6.0
1014__IL9_2Hx2_B:1032__BW11_2Hx2_B,894.0,172.0,101.0,5.0
1014__IL9_2Hx2_B:1033__BW11_2Hx12j_A,282.0,173.0,9.0,4.0
1014__IL9_2Hx2_B:1033__BW11_2Hx12j_B,1828.0,392.0,461.0,23.0
1014__IL9_2Hx2_B:1034__BW1_2Hx1_A,906.0,133.0,133.0,11.0
1014__IL9_2Hx2_B:1034__BW1_2Hx1_B,1476.0,138.0,245.0,15.0
1014__IL9_2Hx2_B:1035__BW2_2Hx1_A,1245.0,113.0,208.0,11.0
1014__IL9_2Hx2_B:1035__BW2_2Hx1_B,1306.0,234.0,308.0,24.0
1014__IL9_2Hx2_B:1036__BW3_2Hx1_A,1257.0,75.0,329.0,1.0
1014__IL9_2Hx2_B:1036__BW3_2Hx1_B,739.0,102.0,109.0,8.0
1014__IL9_2Hx2_B:1037__BW9_2Hx1_A,2598.0,240.0,438.0,17.0
1014__IL9_2Hx2_B:1037__BW9_2Hx1_B,649.0,40.0,118.0,8.0
1014__IL9_2Hx2_B:Jerala_P1,1196.0,0.0,228.0,0.0
1014__IL9_2Hx2_B:Jerala_P2,1303.0,75.0,132.0,3.0
1014__IL9_2Hx2_B:Jerala_P3,531.0,0.0,122.0,0.0
1014__IL9_2Hx2_B:Jerala_P4,702.0,36.0,42.0,4.0
1014__IL9_2Hx2_B:Jerala_P5,2083.0,41.0,97.0,1.0
1014__IL9_2Hx2_B:Jerala_P6,569.0,5.0,99.0,0.0
1014__IL9_2Hx2_B:Jerala_P7,1634.0,37.0,118.0,3.0
1014__IL9_2Hx2_B:Jerala_P8,511.0,29.0,58.0,2.0
1014__IL9_2Hx2_B:Jerala_P9,1012.0,6.0,56.0,0.0
1014__IL9_2Hx2_B:Jerala_P10,2.0,38.0,0.0,7.0
